Event Log
     920 Feb 14 19:50  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     919 Feb 14 19:49  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
     918 Feb 14 19:49  Information Service Control M...   1073748869 A service was installed in the system....         
     917 Feb 14 19:49  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     916 Feb 14 19:49  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     915 Feb 14 19:49  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     914 Feb 14 19:48  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
     913 Feb 14 19:48  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
     912 Feb 14 19:48  Information Service Control M...   1073748869 A service was installed in the system....         
     911 Feb 14 19:45  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     910 Feb 14 19:44  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     909 Feb 14 19:44  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     908 Feb 14 19:43  Information Microsoft-Windows...           19 Installation Successful: Windows successfully i...
     907 Feb 14 19:43  Information Microsoft-Windows...           43 Installation Started: Windows has started insta...
     906 Feb 14 19:43  Information Microsoft-Windows...           44 Windows Update started downloading an update.     
     905 Feb 14 19:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     904 Feb 14 19:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     903 Feb 14 19:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     902 Feb 14 19:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     901 Feb 14 19:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     900 Feb 14 19:38  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     899 Feb 14 19:35  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     898 Feb 14 19:35  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     897 Feb 14 19:35  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     896 Feb 14 19:34  Information Service Control M...   1073748869 A service was installed in the system....         
     895 Feb 14 19:34  Information Service Control M...   1073748869 A service was installed in the system....         
     894 Feb 14 19:34  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     893 Feb 14 19:34  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     892 Feb 14 19:34  Information Service Control M...   1073748869 A service was installed in the system....         
     891 Feb 14 19:33  Information Service Control M...   1073748869 A service was installed in the system....         
     890 Feb 14 19:33  Information Microsoft-Windows...         1025 The TPM was successfully provisioned and is now...
     889 Feb 14 19:33  Information Microsoft-Windows...         1282 The TBS device identifier has been generated.     
     888 Feb 14 19:33  Information TPM                            18 This event triggers the Trusted Platform Module...
     887 Feb 14 19:33  Information Service Control M...   3221232498 The following boot-start or system-start driver...
     886 Feb 14 19:33  Information Microsoft-Windows...        10001 WLAN Extensibility Module has successfully star...
     885 Feb 14 19:33  Information Microsoft-Windows...         4000 WLAN AutoConfig service has successfully starte...
     884 Feb 14 19:33  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     883 Feb 14 19:33  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     882 Feb 14 19:33  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     881 Feb 14 19:33  Information Microsoft-Windows...         7001 User Logon Notification for Customer Experience...
     880 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'bindflt' (10.0, 2016-12-01T...
     879 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'storqosflt' (10.0, 2007-04-...
     878 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2050-05-14T2...
     877 Feb 14 19:33  Information Microsoft-Windows...            1 File System Filter 'CldFlt' (Version 10.0, 2050...
     876 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2050-05-14T2...
     875 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'luafv' (10.0, 2062-02-03T11...
     874 Feb 14 19:33  Information Microsoft-Windows...        51046 DHCPv6 client service is started                  
     873 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'wcifs' (10.0, 2004-03-23T01...
     872 Feb 14 19:33  Information Microsoft-Windows...        50103 DHCPv4 client registered for shutdown notification
     871 Feb 14 19:33  Information Microsoft-Windows...        50036 DHCPv4 client service is started                  
     870 Feb 14 19:33  Information Microsoft-Windows...        16983 The security account manager is now logging per...
     869 Feb 14 19:33  Information Microsoft-Windows...        16977 The domain is configured with the following min...
     868 Feb 14 19:33  Information Microsoft-Windows...        16962 Remote calls to the SAM database are being rest...
     867 Feb 14 19:33  Information Microsoft-Windows...           14 Credential Guard configuration: 0, 0              
     866 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 15 exposes the follow...
     865 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 14 exposes the follow...
     864 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 13 exposes the follow...
     863 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 12 exposes the follow...
     862 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 11 exposes the follow...
     861 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 10 exposes the follow...
     860 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 9 exposes the followi...
     859 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 8 exposes the followi...
     858 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 7 exposes the followi...
     857 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 6 exposes the followi...
     856 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 5 exposes the followi...
     855 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 4 exposes the followi...
     854 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 3 exposes the followi...
     853 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 2 exposes the followi...
     852 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 1 exposes the followi...
     851 Feb 14 19:33  Information Microsoft-Windows...           55 Hyper-V logical processor 0 exposes the followi...
     850 Feb 14 19:33  Information Microsoft-Windows...           24 The description for Event ID '24' in Source 'Mi...
     849 Feb 14 19:33  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
     848 Feb 14 19:33  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
     847 Feb 14 19:33  Information Microsoft-Windows...          172 The description for Event ID '172' in Source 'M...
     846 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'npsvctrig' (10.0, 2025-01-0...
     845 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'FileCrypt' (10.0, 2002-03-0...
     844 Feb 14 19:33  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
     843 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'WdFilter' (10.0, 2047-04-29...
     842 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'Wof' (10.0, 2090-03-17T02:5...
     841 Feb 14 19:33  Information Microsoft-Windows...            6 File System Filter 'FileInfo' (10.0, 2062-12-23...
     840 Feb 14 19:33  Information Microsoft-Windows...           16 The iommu fault reporting has been initialized.   
     839 Feb 14 19:33  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
     838 Feb 14 19:33  Information Microsoft-Windows...           30 The description for Event ID '30' in Source 'Mi...
     837 Feb 14 19:33  Information Microsoft-Windows...           27 The description for Event ID '27' in Source 'Mi...
     836 Feb 14 19:33  Information Microsoft-Windows...           25 The description for Event ID '25' in Source 'Mi...
     835 Feb 14 19:33  Information Microsoft-Windows...          238 The description for Event ID '238' in Source 'M...
     834 Feb 14 19:33  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
     833 Feb 14 19:33  Information Microsoft-Windows...           32 The description for Event ID '32' in Source 'Mi...
     832 Feb 14 19:33  Information Microsoft-Windows...           18 The description for Event ID '18' in Source 'Mi...
     831 Feb 14 19:33  Information Microsoft-Windows...          153 The description for Event ID '153' in Source 'M...
     830 Feb 14 19:33  Information Microsoft-Windows...           12 The description for Event ID '12' in Source 'Mi...
     829 Feb 14 18:07  Information Microsoft-Windows...           13 The description for Event ID '13' in Source 'Mi...
     828 Feb 14 18:07  Information Microsoft-Windows...          109 The description for Event ID '109' in Source 'M...
     827 Feb 14 18:07  Information Microsoft-Windows...         4001 WLAN AutoConfig service has successfully stoppe...
     826 Feb 14 18:07  Warning     Microsoft-Windows...        10002 WLAN Extensibility Module has stopped....         
     825 Feb 14 19:33  Information EventLog               2147489661 The system uptime is 11 seconds.                  
     824 Feb 14 19:33  Information EventLog               2147489653 The Event log service was started.                
     823 Feb 14 19:33  Information EventLog               2147489657 Microsoft (R) Windows (R) 10.00. 19045  Multipr...
     822 Feb 14 18:07  Information Microsoft-Windows...        50037 DHCPv4 client service is stopped. ShutDown Flag...
     821 Feb 14 18:07  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
     820 Feb 14 18:07  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
     819 Feb 14 18:07  Information Microsoft-Windows...        51047 DHCPv6 client service is stopped. ShutDown Flag...
     818 Feb 14 18:07  Information Microsoft-Windows...        50106 DHCPv4 is waiting on DHCPv6 service to stop       
     817 Feb 14 18:07  Information Microsoft-Windows...        50105 DHCPv4 client ProcessDHCPRequestForever receive...
     816 Feb 14 18:07  Information Microsoft-Windows...        50104 DHCPv4 client received shutdown notification      
     815 Feb 14 18:07  Information Microsoft-Windows...         7002 User Logoff Notification for Customer Experienc...
     814 Feb 14 18:07  Information EventLog               2147489654 The Event log service was stopped.                
     813 Feb 14 18:07  Information User32                 2147484722 The process C:\Windows\System32\RuntimeBroker.e...
     812 Feb 14 18:07  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     811 Feb 14 18:06  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
     810 Feb 14 17:04  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     809 Feb 14 17:04  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     808 Feb 14 16:50  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     807 Feb 14 16:50  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     806 Feb 14 16:49  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
     805 Feb 14 16:49  Information Service Control M...   1073748869 A service was installed in the system....         
     804 Feb 14 16:45  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     803 Feb 14 16:45  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
     802 Feb 14 16:45  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     801 Feb 14 16:45  Warning     Display                      4101 Display driver amdwddmg stopped responding and ...
     800 Feb 14 16:45  Warning     Display                      4101 Display driver amdwddmg stopped responding and ...
     799 Feb 14 16:21  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
     798 Feb 14 16:21  Information Service Control M...   1073748869 A service was installed in the system....         
     797 Feb 14 15:46  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     796 Feb 14 15:40  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     795 Feb 14 15:39  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     794 Feb 14 15:39  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     793 Feb 14 15:35  Information Virtual Disk Service   1107296260 Service stopped.                                  
     792 Feb 14 15:35  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     791 Feb 14 15:35  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
     790 Feb 14 15:34  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     789 Feb 14 15:34  Information Virtual Disk Service   1107296259 Service started.                                  
     788 Feb 14 15:33  Information Microsoft-Windows...         1502 The Group Policy settings for the computer were...
     787 Feb 14 15:33  Information Virtual Disk Service   1107296260 Service stopped.                                  
     786 Feb 14 15:32  Information Virtual Disk Service   1107296259 Service started.                                  
     785 Feb 14 15:32  Information Virtual Disk Service   1107296260 Service stopped.                                  
     784 Feb 14 15:32  Information Microsoft-Windows...         1502 The Group Policy settings for the computer were...
     783 Feb 14 15:32  Information Virtual Disk Service   1107296259 Service started.                                  
     782 Feb 14 15:31  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
     781 Feb 14 15:24  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
     780 Feb 14 15:20  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
     779 Feb 14 15:20  Information Service Control M...   1073748869 A service was installed in the system....         
     778 Feb 14 15:20  Information Service Control M...   1073748869 A service was installed in the system....         
     777 Feb 14 15:20  Information Service Control M...   1073748869 A service was installed in the system....         
     776 Feb 14 15:11  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     775 Feb 14 15:11  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     774 Feb 14 15:10  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     773 Feb 14 15:01  Information Service Control M...   1073748869 A service was installed in the system....         
     772 Feb 14 15:01  Information Microsoft-Windows...        20003 Driver Management has concluded the process to ...
     771 Feb 14 15:01  Information Service Control M...   1073748869 A service was installed in the system....         
     770 Feb 14 15:01  Information Service Control M...   1073748869 A service was installed in the system....         
     769 Feb 14 15:01  Information Service Control M...   1073748869 A service was installed in the system....         
     768 Feb 14 15:01  Information Service Control M...   1073748869 A service was installed in the system....         
     767 Feb 14 15:01  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     766 Feb 14 15:00  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     765 Feb 14 14:59  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     764 Feb 14 14:59  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     763 Feb 14 14:59  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     762 Feb 14 14:59  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     761 Feb 14 14:57  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     760 Feb 14 14:56  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     759 Feb 14 14:54  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     758 Feb 14 14:54  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     757 Feb 14 14:53  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     756 Feb 14 14:52  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     755 Feb 14 14:52  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     754 Feb 14 14:47  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     753 Feb 14 14:44  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     752 Feb 14 14:44  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     751 Feb 14 14:43  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     750 Feb 14 14:42  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     749 Feb 14 14:41  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     748 Feb 14 14:41  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     747 Feb 14 14:41  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     746 Feb 14 14:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     745 Feb 14 14:40  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     744 Feb 14 14:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     743 Feb 14 14:40  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     742 Feb 14 14:39  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     741 Feb 14 14:39  Error       Service Control M...   3221232472 The Steam Client Service service failed to star...
     740 Feb 14 14:39  Error       Service Control M...   3221232481 A timeout was reached (30000 milliseconds) whil...
     739 Feb 14 14:39  Information Service Control M...   1073748869 A service was installed in the system....         
     738 Feb 14 14:38  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     737 Feb 14 14:38  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     736 Feb 14 14:38  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     735 Feb 14 14:36  Information Service Control M...   1073748869 A service was installed in the system....         
     734 Feb 14 14:36  Information Service Control M...   1073748869 A service was installed in the system....         
     733 Feb 14 14:36  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     732 Feb 14 14:36  Information Service Control M...   1073748869 A service was installed in the system....         
     731 Feb 14 14:36  Information Microsoft-Windows...           19 Installation Successful: Windows successfully i...
     730 Feb 14 14:36  Information Service Control M...   1073748869 A service was installed in the system....         
     729 Feb 14 14:36  Information Microsoft-Windows...         1025 The TPM was successfully provisioned and is now...
     728 Feb 14 14:36  Information Microsoft-Windows...         1282 The TBS device identifier has been generated.     
     727 Feb 14 14:36  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     726 Feb 14 14:36  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     725 Feb 14 14:36  Information Microsoft-Windows...         7001 User Logon Notification for Customer Experience...
     724 Feb 14 14:36  Information Service Control M...   1073748864 The start type of the Windows Modules Installer...
     723 Feb 14 14:36  Information TPM                            18 This event triggers the Trusted Platform Module...
     722 Feb 14 14:36  Information Service Control M...   3221232498 The following boot-start or system-start driver...
     721 Feb 14 14:36  Information Microsoft-Windows...        10001 WLAN Extensibility Module has successfully star...
     720 Feb 14 14:36  Information Microsoft-Windows...         4000 WLAN AutoConfig service has successfully starte...
     719 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'bindflt' (10.0, 2016-12-01T...
     718 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'storqosflt' (10.0, 2007-04-...
     717 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2050-05-14T2...
     716 Feb 14 14:36  Information Microsoft-Windows...            1 File System Filter 'CldFlt' (Version 10.0, 2050...
     715 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2050-05-14T2...
     714 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'luafv' (10.0, 2062-02-03T11...
     713 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'wcifs' (10.0, 2004-03-23T01...
     712 Feb 14 14:36  Information Microsoft-Windows...        51046 DHCPv6 client service is started                  
     711 Feb 14 14:36  Information Microsoft-Windows...        50103 DHCPv4 client registered for shutdown notification
     710 Feb 14 14:36  Information Microsoft-Windows...        50036 DHCPv4 client service is started                  
     709 Feb 14 14:36  Information Microsoft-Windows...        16983 The security account manager is now logging per...
     708 Feb 14 14:36  Information Microsoft-Windows...        16977 The domain is configured with the following min...
     707 Feb 14 14:36  Information Microsoft-Windows...        16962 Remote calls to the SAM database are being rest...
     706 Feb 14 14:36  Information Microsoft-Windows...           14 Credential Guard configuration: 0, 0              
     705 Feb 14 14:36  Information BTHUSB                 1074069522 Windows cannot store Bluetooth authentication c...
     704 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 15 exposes the follow...
     703 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 14 exposes the follow...
     702 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 13 exposes the follow...
     701 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 12 exposes the follow...
     700 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 11 exposes the follow...
     699 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 10 exposes the follow...
     698 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 9 exposes the followi...
     697 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 8 exposes the followi...
     696 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 7 exposes the followi...
     695 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 6 exposes the followi...
     694 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 5 exposes the followi...
     693 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 4 exposes the followi...
     692 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 3 exposes the followi...
     691 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 2 exposes the followi...
     690 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 1 exposes the followi...
     689 Feb 14 14:36  Information Microsoft-Windows...           55 Hyper-V logical processor 0 exposes the followi...
     688 Feb 14 14:36  Information Microsoft-Windows...           24 The description for Event ID '24' in Source 'Mi...
     687 Feb 14 14:36  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
     686 Feb 14 14:36  Information Microsoft-Windows...          172 The description for Event ID '172' in Source 'M...
     685 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'npsvctrig' (10.0, 2025-01-0...
     684 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'FileCrypt' (10.0, 2002-03-0...
     683 Feb 14 14:36  Information Microsoft-Windows...           98 The description for Event ID '98' in Source 'Mi...
     682 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'WdFilter' (10.0, 2047-04-29...
     681 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'Wof' (10.0, 2090-03-17T02:5...
     680 Feb 14 14:36  Information Microsoft-Windows...            6 File System Filter 'FileInfo' (10.0, 2062-12-23...
     679 Feb 14 14:36  Information Microsoft-Windows...           16 The iommu fault reporting has been initialized.   
     678 Feb 14 14:36  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
     677 Feb 14 14:36  Information Microsoft-Windows...           30 The description for Event ID '30' in Source 'Mi...
     676 Feb 14 14:36  Information Microsoft-Windows...           27 The description for Event ID '27' in Source 'Mi...
     675 Feb 14 14:36  Information Microsoft-Windows...           25 The description for Event ID '25' in Source 'Mi...
     674 Feb 14 14:36  Information Microsoft-Windows...          238 The description for Event ID '238' in Source 'M...
     673 Feb 14 14:36  Information Microsoft-Windows...           20 The description for Event ID '20' in Source 'Mi...
     672 Feb 14 14:36  Information Microsoft-Windows...           32 The description for Event ID '32' in Source 'Mi...
     671 Feb 14 14:36  Information Microsoft-Windows...           18 The description for Event ID '18' in Source 'Mi...
     670 Feb 14 14:36  Information Microsoft-Windows...          153 The description for Event ID '153' in Source 'M...
     669 Feb 14 14:36  Information Microsoft-Windows...           12 The description for Event ID '12' in Source 'Mi...
     668 Feb 14 14:35  Information Microsoft-Windows...           13 The description for Event ID '13' in Source 'Mi...
     667 Feb 14 14:35  Information Microsoft-Windows...          109 The description for Event ID '109' in Source 'M...
     666 Feb 14 14:35  Information Microsoft-Windows...         4001 WLAN AutoConfig service has successfully stoppe...
     665 Feb 14 14:35  Warning     Microsoft-Windows...        10002 WLAN Extensibility Module has stopped....         
     664 Feb 14 14:36  Information EventLog               2147489661 The system uptime is 11 seconds.                  
     663 Feb 14 14:36  Information EventLog               2147489653 The Event log service was started.                
     662 Feb 14 14:36  Information EventLog               2147489657 Microsoft (R) Windows (R) 10.00. 19045  Multipr...
     661 Feb 14 14:35  Information Microsoft-Windows...        50037 DHCPv4 client service is stopped. ShutDown Flag...
     660 Feb 14 14:35  Information Microsoft-Windows...        50106 DHCPv4 is waiting on DHCPv6 service to stop       
     659 Feb 14 14:35  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
     658 Feb 14 14:35  Information Microsoft-Windows...        51047 DHCPv6 client service is stopped. ShutDown Flag...
     657 Feb 14 14:35  Information Microsoft-Windows...        50105 DHCPv4 client ProcessDHCPRequestForever receive...
     656 Feb 14 14:35  Information Microsoft-Windows...        50104 DHCPv4 client received shutdown notification      
     655 Feb 14 14:35  Information EventLog               2147489654 The Event log service was stopped.                
     654 Feb 14 14:35  Information Microsoft-Windows...         7002 User Logoff Notification for Customer Experienc...
     653 Feb 14 14:35  Information User32                 2147484722 The process C:\Windows\system32\MusNotification...
     652 Feb 14 14:30  Information Microsoft-Windows...           12 Process C:\Windows\explorer.exe (process ID:261...
     651 Feb 14 14:14  Information Microsoft-Windows...        20003 Driver Management has concluded the process to ...
     650 Feb 14 14:14  Error       Service Control M...   3221232503 The NVIDIA LocalSystem Container service termin...
     649 Feb 14 14:14  Error       Service Control M...   3221232495 The NVIDIA LocalSystem Container service termin...
     648 Feb 14 14:14  Information Microsoft-Windows...        20003 Driver Management has concluded the process to ...
     647 Feb 14 14:14  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     646 Feb 14 14:10  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     645 Feb 14 14:06  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     644 Feb 14 14:04  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     643 Feb 14 14:04  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     642 Feb 14 14:01  Information Service Control M...   1073748864 The start type of the Windows Modules Installer...
     641 Feb 14 14:01  Information Microsoft-Windows...           43 Installation Started: Windows has started insta...
     640 Feb 14 14:01  Information Microsoft-Windows...           19 Installation Successful: Windows successfully i...
     639 Feb 14 14:01  Information Microsoft-Windows...            6 File System Filter 'WdFilter' (10.0, 2047-04-29...
     638 Feb 14 14:01  Information Microsoft-Windows...            1 File System Filter 'WdFilter' (Version 10.0, 20...
     637 Feb 14 14:01  Information Microsoft-Windows...           43 Installation Started: Windows has started insta...
     636 Feb 14 14:01  Information Microsoft-Windows...           19 Installation Successful: Windows successfully i...
     635 Feb 14 14:01  Information Microsoft-Windows...            6 File System Filter 'WdFilter' (10.0, 2092-07-13...
     634 Feb 14 14:01  Information Microsoft-Windows...            1 File System Filter 'WdFilter' (Version 10.0, 20...
     633 Feb 14 14:01  Information Microsoft-Windows...           43 Installation Started: Windows has started insta...
     632 Feb 14 13:59  Information Microsoft-Windows...           44 Windows Update started downloading an update.     
     631 Feb 14 13:59  Information Microsoft-Windows...           44 Windows Update started downloading an update.     
     630 Feb 14 13:59  Information Microsoft-Windows...           44 Windows Update started downloading an update.     
     629 Feb 14 13:58  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
     628 Feb 14 13:58  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
     627 Feb 14 13:57  Information Service Control M...   1073748864 The start type of the Remote Access Connection ...
     626 Feb 14 13:57  Information Service Control M...   1073748864 The start type of the Remote Access IP ARP Driv...
     625 Feb 14 13:57  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     624 Feb 14 13:57  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
     623 Feb 14 13:57  Information Service Control M...   1073748869 A service was installed in the system....         
     622 Feb 14 13:56  Information Service Control M...   1073748869 A service was installed in the system....         
     621 Feb 14 13:56  Information Service Control M...   1073748869 A service was installed in the system....         
     620 Feb 14 13:56  Information Service Control M...   1073748869 A service was installed in the system....         
     619 Feb 14 13:56  Information Service Control M...   1073748869 A service was installed in the system....         
     618 Feb 14 13:56  Error       Service Control M...   3221232503 The Windows Installer service terminated unexpe...
     617 Feb 14 13:56  Information Service Control M...   1073748869 A service was installed in the system....         
